order_id,product_id,add_to_cart_order,reordered
2453267,44560,9,1
2634872,44560,7,1
2787061,44560,7,1
3006474,44560,1,1
3393867,44560,21,0
401190,41400,20,1
729156,41400,7,0
908502,41400,5,1
1616859,41400,1,1
1716592,41400,7,1
1893655,41400,8,1
1994626,41400,2,1
2226702,41400,12,0
2255738,41400,5,1
3047704,41400,2,1
3160631,41400,5,1
3280561,41400,3,1
680931,45645,6,1
812102,45645,14,0
1428761,45645,11,1
2796758,45645,18,1
2991026,45645,9,0
3209783,45645,1,1
3377370,45645,23,1
155231,47717,3,1
193591,47717,22,0
486539,47717,7,1
529614,47717,19,1
823584,47717,6,1
1356905,47717,36,0
1801356,47717,7,1
1874922,47717,20,0
2322289,47717,11,1
2432363,47717,5,0
3183163,47717,8,1
96371,33716,9,0
808527,33716,3,1
823584,33716,7,1
981654,33716,21,0
1003723,33716,17,0
1260389,33716,14,0
1423758,33716,6,0
1625470,33716,13,0
1672859,33716,5,1
1874922,33716,24,0
2088715,33716,9,1
2432363,33716,6,0
2900548,33716,2,0
1692814,24041,12,0
357382,10753,7,1
683941,10753,13,1
1475875,10753,2,1
1874922,10753,22,0
3063481,10753,2,1
378854,16254,6,0
649273,16254,2,1
958995,16254,6,1
1162496,16254,21,0
1412362,16254,6,0
1503779,16254,19,0
1689248,16254,1,1
1931588,16254,8,1
2054148,16254,22,0
3006474,16254,2,1
3044725,16254,2,1
3346787,16254,9,0
1448124,47629,9,0
823584,11688,20,1
1346273,11688,10,0
2643433,11688,1,1
2766572,11688,10,1
3062114,11688,5,0
705731,22227,5,1
808527,22227,2,1
823584,22227,9,1
1260389,22227,11,1
1270521,22227,8,1
1346273,22227,8,0
952927,33462,3,0
1084592,33462,16,1
1605836,33462,18,1
2204873,33462,7,1
544012,17224,19,1
736496,17224,6,1
1040216,17224,5,1
1060569,17224,27,0
1242650,17224,12,0
1411700,17224,10,0
1632438,17224,6,1
1655370,17224,5,1
1672859,17224,6,1
1733011,17224,13,1
2110763,17224,3,0
2173791,17224,14,1
3419803,17224,16,0
736496,38656,3,1
1242650,38656,7,1
1302876,38656,9,1
1307175,38656,3,1
1428761,38656,10,1
1491781,38656,4,1
1663611,38656,7,1
1672859,38656,3,1
1911202,38656,7,1
1978001,38656,5,1
2301040,38656,3,1
2857889,38656,8,0
2860602,38656,2,1
2967606,38656,4,1
2271640,18281,2,0
3396472,18281,3,1
2204873,35942,5,1
1878542,16464,5,1
2874165,16464,10,0
3309312,16464,7,0
1053768,23219,1,0
1697421,23219,10,0
1711024,23219,24,1
2975776,23219,5,1
91106,16897,24,0
1191317,16897,6,1
1545730,17535,9,0
286723,46257,3,0
1009096,46257,12,0
1679356,46257,18,0
3132602,46257,16,0
3254776,46257,3,0
714496,1450,2,1
3044725,8732,1,0
2164463,14240,1,1
249917,22915,13,1
1420937,22915,2,1
2240020,22915,3,1
2355462,22915,12,0
2911038,22915,12,1
2702198,41340,12,0
462800,31258,11,1
1711024,14739,25,1
1679356,7413,21,0
1711024,7413,23,1
3389071,7413,14,0
1109686,3661,3,1
1697421,3661,13,0
2138211,3661,9,0
2743802,3661,21,0
3368173,3661,26,1
247565,24518,3,0
1679356,24518,22,0
1711024,24518,26,1
2138211,24518,10,1
2995616,24518,5,1
3377370,24518,24,1
193591,23579,21,0
395248,23579,15,0
486539,23579,8,0
529614,23579,15,1
823584,23579,17,1
899794,23579,6,1
981654,23579,13,0
1559906,23579,1,1
1625470,23579,14,0
1859037,23579,6,0
2132162,23579,3,1
2432363,23579,7,0
2716087,23579,4,1
2900548,23579,1,0
3197996,23579,4,1
3330723,23579,4,1
572758,43263,2,0
811625,43263,2,0
994468,43263,5,1
2173442,43263,5,1
2322140,43263,5,1
2441766,43263,4,1
2987262,43263,9,0
1003723,46229,14,1
2609971,46229,12,1
2307717,17974,10,1
571419,38256,1,0
908421,38256,6,0
1697602,38256,16,1
82865,19115,34,1
1605836,19115,11,1
430833,35708,2,0
823584,35708,26,0
2716087,35708,3,1
823584,10551,22,1
981654,10551,24,0
1270521,10551,7,1
2088715,10551,19,1
2860013,14627,8,1
82865,39322,24,1
571419,39322,14,1
874378,39322,4,1
915089,39322,13,1
957706,39322,3,1
2921867,39322,3,1
144490,4297,6,0
1534547,4297,6,1
1548566,4297,4,0
203287,33990,15,0
2070627,33990,6,0
2089187,33990,5,0
3029760,33990,15,1
510345,47990,19,0
2638167,47990,18,1
463112,45448,14,1
839116,45448,8,1
1685439,45448,8,1
2647055,45448,5,1
1169066,39363,14,0
1572207,39363,4,0
965341,39299,7,0
1077521,39299,7,0
1077521,5002,8,0
2608584,5002,11,0
939485,16994,1,1
1057301,20876,18,1
1534547,20876,5,1
1564499,20876,9,0
1625470,20876,11,0
395140,5322,3,1
678761,5322,1,1
750497,5322,1,1
936877,5322,3,0
1242650,5322,4,1
1302876,5322,3,1
1412419,5322,15,0
1632438,5322,7,1
1663611,5322,8,1
2027756,5322,1,1
2271640,5322,1,0
2322289,5322,10,1
3143915,5322,14,1
899794,36039,4,1
1084592,36039,13,0
2204873,36039,6,0
590749,15650,11,1
1182406,5020,4,1
2249765,5020,7,1
2581765,5020,17,1
3049949,5020,2,1
529614,12791,4,1
2765974,12791,8,1
1286234,48335,9,1
985418,1364,3,0
101518,14778,10,0
592889,14778,10,1
798303,14778,15,0
849549,14778,4,0
888618,14778,12,0
1911117,14778,13,1
2089187,14778,3,0
2139925,14778,18,1
2241909,14778,11,1
2249765,14778,14,1
2629157,14778,26,0
3234833,14778,19,0
780551,6069,11,0
927558,6069,3,0
1672859,6069,4,1
1712382,1545,2,0
823584,4376,19,1
2138211,28622,8,1
1672859,39800,1,1
468994,10737,1,1
113451,5250,18,1
395248,5250,12,0
823584,5250,25,0
899794,5250,5,1
1346273,5250,9,0
1874922,5250,23,0
2280498,5250,7,0
2432363,5250,8,0
2643433,5250,5,1
190232,43814,3,1
1672859,43814,2,1
649273,23619,18,0
2928180,14466,2,0
223073,46562,3,0
356153,46562,6,1
908502,46562,7,1
1106396,46562,1,1
1506973,46562,6,1
1893655,46562,1,1
2034374,46562,2,1
2138473,46562,2,0
395248,23783,14,0
2327020,23783,1,0
3063481,23783,3,0
591631,21303,14,1
430275,14133,16,0
1934389,14133,5,1
883128,25,3,1
981654,25,7,1
1470140,25,9,1
3075358,25,11,1
2819864,44948,14,1
91106,3362,26,0
528951,47464,10,1
1217402,31477,4,1
1904004,31477,6,1
2307717,31477,13,1
2709639,31477,4,1
3254776,31477,5,0
3283944,31477,2,0
981654,12741,15,1
2307717,12741,11,1
357382,23291,31,1
1859037,23291,7,0
1903982,23291,11,0
2335170,23291,6,1
2583240,23291,1,0
2595820,23291,2,1
705613,6661,4,1
823584,26629,5,1
1423758,26629,7,0
1773721,26629,1,1
1874922,26629,21,0
2088715,26629,11,1
2432363,26629,9,0
3183163,26629,11,1
1666355,11707,1,1
1907387,11707,4,0
2164463,11707,2,1
357382,43182,5,1
436250,43182,1,1
1275189,43182,5,1
2237001,43182,3,1
3020259,43182,2,1
1121085,43821,7,1
1149334,43821,8,1
2508510,43821,8,1
736496,45082,2,1
1854366,45082,4,0
2539964,20985,12,1
2987262,20985,10,0
2963789,16655,11,1
670107,35289,1,1
1560828,35289,1,0
1044490,33122,6,1
1109727,33122,20,0
2352289,33122,2,1
2429538,33122,14,0
2039963,25346,3,1
2634872,25346,6,1
249917,14447,12,1
2355462,41427,11,0
1162496,14652,12,1
2747237,14652,3,1
113451,6400,17,1
1044490,46388,13,0
2352289,46388,9,1
357382,35633,32,1
826460,35633,20,0
1616431,35633,3,1
1859037,35633,8,0
969595,6902,8,1
981654,6902,10,1
3254776,6902,2,0
243347,16793,12,1
981654,16793,9,1
1009096,16793,11,0
1483395,16793,7,1
1679356,16793,17,0
3254776,16793,4,0
823584,21914,21,1
981654,21914,23,0
1918856,21914,6,0
2643433,21914,10,1
823584,12858,10,1
2801973,12858,23,1
3062114,12858,6,0
1121085,18444,5,1
91106,31334,10,0
383087,31334,1,1
1911117,31334,10,1
463112,31373,11,1
2164463,31373,3,1
491475,30146,2,1
243347,1744,6,0
462800,20115,4,1
652439,47965,4,0
859086,47965,2,1
1563639,47965,3,0
1564499,47965,7,0
2868976,47965,1,0
3132602,47965,19,0
88543,34137,9,0
123091,34137,13,1
1431885,34137,31,1
3393867,34137,14,1
3408126,34137,5,0
1024830,48900,11,1
1710988,16665,23,0
1714624,4749,2,1
826460,33929,22,0
1903982,33929,12,0
2335170,33929,7,1
2956143,33929,34,0
826460,10301,21,0
3385068,10301,5,1
24905,15064,16,1
1692814,34380,14,0
3254779,34380,8,0
2132162,5463,15,1
823584,44396,4,1
1559906,44396,3,0
1576271,44396,2,1
2199237,35360,5,0
2204873,37418,4,1
2999522,37418,5,1
395248,38828,16,0
2290630,28390,8,1
1121085,35512,4,1
3399208,35512,9,1
899794,36332,9,1
1121085,36332,6,1
1300467,36332,3,1
3399208,36332,10,1
1903982,13765,13,0
1003723,1712,15,1
264071,6567,13,0
325921,6567,3,1
692964,6567,19,1
908068,6567,12,1
981654,6567,14,1
1619089,6567,1,1
3283944,6567,1,1
430833,23716,3,0
1423758,23716,8,0
1625470,23716,15,0
923674,11110,7,1
91106,17730,12,0
1534547,17730,7,0
1711226,17730,2,0
593202,10840,6,1
1057301,10840,14,1
3018901,10840,2,0
1564499,38844,8,0
3018901,38844,1,0
96371,19821,8,0
1625470,19821,12,0
88543,24035,10,0
513903,24035,16,0
1024830,24035,9,1
1270521,24035,5,1
1431885,24035,30,1
3408126,24035,6,0
811625,34766,3,0
1863959,34766,1,1
209810,36574,2,0
700819,19846,3,1
1672859,19846,9,1
1720714,19846,2,0
2363839,19846,2,1
1672859,43171,8,1
243347,38750,5,1
1679356,25387,19,0
2647055,25387,6,0
849549,31730,2,0
2636095,31730,18,1
3327463,31730,14,0
3365152,31730,5,1
96371,43324,10,1
1084592,43324,12,1
1672859,22600,11,1
3390960,16314,3,0
1088945,8835,5,1
12890,42659,6,1
790898,42659,5,0
923674,42659,9,1
1470140,42659,2,1
2355462,42659,10,0
2911038,42659,11,1
365208,594,3,0
3419803,594,15,0
1907387,48070,1,1
1911117,48070,11,1
3157219,48070,3,1
91106,26735,25,0
2650337,26735,13,1
111580,30658,5,1
1346273,30658,13,0
3121717,30425,13,0
3071712,11076,3,1
2351661,46496,5,1
2508510,46496,15,0
357382,17847,9,1
799870,17847,13,1
981654,17847,22,0
113451,38480,1,1
357382,38480,6,1
1193387,38480,3,1
1313718,47491,8,1
3354332,47491,6,1
2964198,41455,7,0
1158156,34163,2,1
1548566,34163,31,1
2351661,34163,6,0
3266790,25927,4,1
249917,47585,8,1
1938379,47585,6,0
915089,11230,14,1
2247765,12657,1,1
3143915,18805,16,0
812102,15251,22,0
1063571,15251,8,1
1169066,15251,3,1
2643254,15251,11,1
286723,38730,2,0
981654,38730,20,0
3254776,38730,1,0
528951,16557,12,1
823584,18708,3,1
1903982,10210,10,0
82865,26810,14,1
528951,16241,9,1
1434697,16241,2,0
981654,7452,5,1
3254776,5331,7,0
541402,7371,4,1
2138211,7371,3,1
3389071,7371,15,0
1084592,26427,14,0
2204873,26427,10,0
3396265,26427,6,1
1672859,18059,10,1
1681558,18059,8,1
1720714,18059,1,0
1776003,6705,15,1
91106,12121,11,1
652439,12121,5,0
3001793,12121,5,0
700819,14761,1,1
1040216,14761,6,1
1476114,14761,6,0
2485737,31890,2,1
238550,38991,11,0
1434697,9182,4,0
637341,4130,6,0
3306102,46378,3,1
1063636,36780,12,1
2716087,2661,2,1
510345,30999,6,1
2868976,30999,2,1
91106,23373,14,0
649273,5546,19,0
2508510,28286,14,0
2969554,28286,1,0
1838725,17403,3,0
2335170,28801,9,1
1941588,5771,12,1
395248,44408,11,1
969595,43143,9,1
3254776,43143,8,0
3318233,13012,4,1
2048605,28202,7,1
630290,43286,15,0
1024830,42442,10,1
1431885,42442,33,1
3193076,42442,4,1
1346273,30750,11,0
1118416,35369,6,0
798303,48066,31,1
1274532,35536,1,0
641691,37675,1,1
1239196,14050,4,0
2964198,14050,8,0
436250,34977,3,0
1679356,30326,23,0
2307717,33325,12,1
3254776,33325,6,0
2902615,47104,22,0
12890,36999,17,0
3060706,36999,5,0
2387799,28930,1,0
2822601,28930,9,1
1102092,46695,15,0
2647055,16072,7,0
1672859,16906,7,1
1559906,13256,2,1
1084592,26968,15,0
649273,22195,1,1
1903982,43871,14,0
2796758,29967,5,1
1605635,41063,1,0
1434697,41515,3,0
1172190,12805,2,1
1679356,32653,20,0
712970,33258,7,1
1598329,33258,7,1
1334872,11159,6,1
395248,32078,13,0
2801973,32078,17,1
253680,40921,19,0
1598329,9964,13,1
2963789,7564,13,1
2417749,7331,4,1
2335170,48489,8,1
1720714,27981,16,0
3281228,27981,9,0
3393867,13928,16,1
3132602,17002,18,0
1583575,36818,11,0
1003723,15698,16,0
1063636,48936,11,1
46262,30319,15,1
82865,15697,27,1
253680,15697,18,0
2517472,21450,12,1
1346413,45105,1,0
774416,26518,1,0
1999366,26518,3,1
3132602,26518,17,0
1239196,6829,3,0
1077521,31004,9,0
3083596,24376,6,1
2964198,36248,6,0
939485,16322,3,1
204139,41817,1,0
2671798,46135,6,0
934635,42665,5,1
3157711,22700,26,0
3018901,29507,3,0
981654,11647,6,1
2902615,39291,21,0
3018901,9040,4,0
1600677,27074,5,0
553915,34862,4,0
788778,34862,5,0
811625,34862,11,0
864513,34862,1,1
2483886,34862,14,1
2671798,34862,8,0
3095763,34862,3,0
3143915,34862,13,1
3189384,1313,1,1
1071608,25952,5,1
1446193,25952,1,1
2059939,25952,19,0
2234103,25952,4,0
2451907,25952,3,1
3347815,25952,7,1
830512,45437,11,1
2393782,45437,11,1
2766572,45437,6,1
3378483,45437,1,1
757365,16974,3,1
1022088,16974,1,1
2226702,16974,5,1
2440126,16974,1,1
2660533,16974,5,0
208718,35561,22,1
220324,35561,2,1
235833,35561,2,1
380603,35561,8,1
571505,35561,9,1
611888,35561,2,1
624583,35561,29,0
758574,35561,2,1
804877,35561,3,0
1153996,35561,14,1
1292303,35561,24,1
1546149,35561,8,1
1627626,35561,10,0
1776164,35561,2,1
2017654,35561,7,0
2354381,35561,1,1
2367622,35561,3,1
2411266,35561,10,1
2457777,35561,2,1
2474348,35561,2,0
2637390,35561,1,1
3249222,35561,3,1
24905,40709,32,0
64476,40709,17,1
86676,40709,11,0
183699,40709,9,0
228779,40709,25,1
261411,40709,9,0
276136,40709,11,1
337093,40709,3,1
384572,40709,13,1
463103,40709,19,0
514570,40709,6,1
737859,40709,1,0
818100,40709,3,0
1307175,40709,17,1
1430299,40709,14,1
1569085,40709,15,0
1628392,40709,3,0
1912111,40709,25,0
1934389,40709,6,1
1982772,40709,17,1
2048605,40709,1,1
2150413,40709,12,1
2275590,40709,3,1
2298121,40709,7,1
2347817,40709,10,1
2698706,40709,7,1
2702198,40709,10,0
3270869,40709,3,1
3289977,40709,4,1
1366627,3397,6,1
1666355,3397,5,0
2132162,3397,6,1
3178167,3397,5,1
3248845,3397,6,1
3258477,3397,13,1
2255,46226,11,0
477973,46226,1,1
818100,46226,8,0
902774,46226,18,1
1287453,46226,6,1
1470140,46226,5,0
1582967,46226,9,0
1654517,46226,5,1
1886817,46226,6,1
2369585,46226,23,1
2518975,46226,3,1
2603719,46226,17,1
2609837,46226,5,1
17005,11759,6,1
348353,11759,1,1
374191,11759,10,0
571505,11759,10,1
1022088,11759,10,1
1865938,11759,3,1
1893655,11759,5,1
1991136,11759,14,1
2338860,11759,4,1
2411266,11759,9,0
2795188,11759,5,1
2995321,11759,2,0
3111663,11759,4,1
3160631,11759,3,1
3161490,11759,2,1
2722695,31974,15,0
1092278,49510,11,1
1108996,49510,9,1
101518,31040,12,0
162062,31040,4,1
633245,31040,3,1
680931,31040,5,1
695106,31040,12,1
738982,31040,3,1
830512,31040,19,1
874378,31040,12,1
945476,31040,9,1
1064806,31040,13,1
1617647,31040,1,0
1637441,31040,3,1
1729169,31040,22,0
1769159,31040,8,1
2150484,31040,6,0
2154140,31040,4,0
2240155,31040,4,0
2270779,31040,12,0
2336476,31040,11,1
2376451,31040,8,0
2766951,31040,12,1
2781745,31040,2,0
2912722,31040,2,0
3197786,31040,8,0
3361879,31040,2,1
585923,46881,9,0
586996,46881,12,1
1122837,46881,1,0
1337729,46881,7,0
1750117,46881,14,1
1901598,46881,10,1
1519234,13637,1,1
27011,18288,4,1
430582,18288,3,0
818100,18288,2,0
897300,18288,21,1
958995,18288,10,1
1005011,18288,25,0
1010199,18288,15,1
1049761,18288,5,1
1056730,18288,2,1
1062612,18288,7,1
1343276,18288,4,1
1466177,18288,6,1
1605836,18288,1,1
1708058,18288,7,1
1750117,18288,20,0
2019038,18288,9,1
2132162,18288,16,1
2138211,18288,1,1
2139925,18288,24,1
2164463,18288,15,1
2277955,18288,4,0
2489811,18288,5,1
2722695,18288,7,1
2764366,18288,1,1
2936310,18288,6,0
3006474,18288,9,0
3063019,18288,7,1
3330605,18288,5,1
1077786,48385,8,1
1369487,48385,15,1
2189714,48385,4,1
2230769,48385,4,0
3096693,48385,12,0
866766,30958,7,1
1351599,30958,1,1
2367611,30958,2,1
3264900,30958,3,1
247565,33651,6,0
1838419,33651,15,1
2577151,33651,6,1
2873644,33651,18,0
3330605,33651,4,1
848171,1688,3,1
1899870,1688,5,1
2536301,1688,4,1
157727,26698,19,1
95386,17835,13,0
108877,17835,4,0
611686,17835,3,1
703577,17835,4,1
818100,17835,7,0
882160,17835,5,1
1412200,17835,3,1
1789651,17835,2,1
2207791,17835,17,0
2427820,17835,3,1
2795141,17835,5,1
2796758,17835,13,1
2912722,17835,8,0
2968351,17835,1,1
3371677,17835,6,1
3378606,17835,13,1
352322,7644,26,1
851423,7644,15,1
1014353,7644,3,0
1320342,7644,3,0
1714314,7644,3,0
1801797,7644,4,1
2232154,7644,29,0
2437820,7644,11,0
3357627,7644,4,1
168054,47357,5,1
246608,47357,6,1
368191,47357,9,1
1302876,47357,12,0
1863959,47357,4,1
2515913,47357,6,0
2879646,47357,1,1
507421,4276,15,1
1008961,4276,5,1
2815712,4276,2,0
984102,36076,3,1
1266530,36076,19,0
1566870,36076,4,1
2967606,36076,10,1
3239969,36076,7,0
228779,47866,26,0
269437,47866,12,1
329221,47866,9,0
357382,47866,13,1
1238383,47866,4,1
1912111,47866,26,0
2012342,47866,5,1
2150413,47866,11,1
2762805,47866,9,1
155239,13870,9,0
276136,13870,6,1
323280,13870,11,0
357382,13870,40,0
386905,13870,2,1
632628,13870,5,1
796281,13870,6,1
865642,13870,4,1
915089,13870,7,1
1082592,13870,37,0
1095904,13870,1,1
1409529,13870,10,1
1428468,13870,7,1
1466072,13870,13,1
1485969,13870,17,0
1569899,13870,6,1
1658476,13870,9,1
1773209,13870,6,0
1820783,13870,9,1
1895414,13870,5,0
1905441,13870,2,1
1930720,13870,24,1
2134530,13870,20,0
2347817,13870,5,1
2395508,13870,2,1
2547819,13870,11,1
2588121,13870,4,0
2747237,13870,15,1
2753713,13870,10,0
2963685,13870,21,1
3037280,13870,1,1
3130848,13870,1,0
3138826,13870,7,1
3143915,13870,4,0
3239969,13870,8,0
3275363,13870,22,0
3293351,13870,11,1
3365152,13870,2,1
59742,31778,1,0
126884,31778,20,1
585923,16900,2,0
3380606,16900,6,0
613793,18721,13,1
733008,18721,28,1
1103845,18721,1,1
77926,15386,5,1
246240,15386,12,0
2060479,15386,1,1
2503960,15386,20,1
2889577,15386,21,0
3370661,15386,11,1
56229,19240,3,1
69772,19240,25,1
108499,19240,21,1
189421,19240,7,0
301462,19240,14,0
1221552,19240,1,1
1260523,19240,4,1
1548566,19240,22,1
1668104,19240,26,1
1796874,19240,21,1
2753713,19240,7,0
2864438,19240,14,0
3067816,19240,6,1
3293351,19240,7,1
3393867,19240,25,0
77437,20580,9,1
169896,20580,9,1
240663,20580,10,1
346206,20580,22,1
357382,20580,42,0
502261,20580,5,1
624583,20580,14,1
755874,20580,5,0
946071,20580,6,0
2858573,20580,14,1
3128171,20580,2,0
3379467,14409,17,1
1499729,29117,14,1
3266790,29117,2,1
535074,27147,4,0
546126,27147,2,1
689008,27147,19,1
1016979,27147,5,1
1366421,27147,25,0
1707842,27147,23,1
2059939,27147,20,0
2189714,27147,15,1
1412419,8728,5,1
2164463,8728,19,0
3019498,8728,17,0
2608584,40824,5,0
286723,25824,18,0
288823,25824,5,1
885520,25824,9,1
947542,25824,13,0
1051793,25824,26,0
1186947,25824,7,1
1514948,25824,5,0
1773209,25824,13,0
2418069,25824,8,0
2893741,25824,7,0
3320346,25824,1,0
2275590,39023,8,1
2319823,39023,7,0
2867946,39023,12,0
839116,18200,16,1
1258230,18200,6,0
1412419,18200,9,1
1815388,18200,7,1
2453267,18200,16,1
2784888,18200,6,0
2995616,18200,12,1
879629,2732,3,1
1820783,2732,11,0
1874922,2732,3,1
2935310,2732,1,1
1443422,31238,14,1
1464337,31238,11,1
1569085,31238,14,0
1869779,31238,9,1
1412419,48109,6,1
1500260,48109,4,1
1512579,48109,5,1
2626382,48109,3,1
2631105,48109,3,0
1900220,24499,9,1
2211382,24499,6,1
2650934,24499,4,1
800378,17484,1,1
73082,21376,8,1
101518,21376,14,0
108499,21376,15,1
142658,21376,9,0
281409,21376,17,1
386490,21376,15,1
496699,21376,17,1
531862,21376,2,1
633169,21376,4,1
874378,21376,15,1
937703,21376,15,0
947542,21376,12,1
1287453,21376,16,1
1428468,21376,11,1
1601415,21376,20,1
2153224,21376,22,1
2297211,21376,12,0
2489322,21376,11,0
2552385,21376,2,0
2643254,21376,10,1
2662408,21376,1,1
2775512,21376,2,1
2792402,21376,10,1
2873876,21376,14,0
140808,15011,15,1
860928,15011,15,1
911707,15011,7,0
1143011,15011,18,0
2046351,15011,9,0
217928,41165,6,0
616386,41165,5,0
833858,41165,11,0
1424273,41165,7,0
2054148,41165,10,1
2406106,41165,1,1
481725,48746,2,1
791445,48746,5,1
3396025,48746,8,1
521142,46049,1,1
815561,46049,5,1
1217402,46049,14,0
2217541,46049,3,1
2262799,46049,9,1
2800852,46049,7,1
2927262,46049,2,1
2963605,46049,3,0
3209839,46049,3,1
189421,24841,3,1
386490,24841,21,1
561520,24841,12,1
622650,24841,6,1
680931,24841,2,1
1082592,24841,15,1
1118084,24841,12,1
1162496,24841,11,1
1232278,24841,11,1
1309288,24841,10,1
1569085,24841,17,0
1704085,24841,15,0
1885555,24841,10,1
2134530,24841,19,0
2150413,24841,20,1
2241909,24841,10,1
2315307,24841,3,1
2351661,24841,11,1
2542835,24841,12,0
2787061,24841,10,1
3055599,24841,5,1
3183265,24841,7,0
3347922,24841,26,1
3393867,24841,19,0
2489322,31022,12,0
2992440,31022,23,0
2246253,36227,2,0
3118036,36227,24,1
1139930,28473,6,0
2867946,28473,2,1
869210,19624,6,1
946071,6489,7,0
1092235,6489,10,1
1267399,6489,2,0
1430299,6489,15,1
1729255,6489,11,1
1908114,6489,1,0
2150413,6489,13,1
2698706,6489,6,1
3304808,6489,6,1
3410904,5517,1,1
311469,28647,6,0
366440,28647,2,1
401190,28647,21,1
1376896,28647,3,0
1571584,28647,7,1
2059939,28647,18,1
2983588,28647,19,0
3121717,28647,16,0
1676919,31693,4,0
108499,13380,26,0
228779,13380,27,0
309576,13380,10,0
375919,13380,4,1
585923,13380,7,0
751134,13380,4,0
1082592,13380,38,0
1112955,13380,4,0
1238383,13380,10,1
1258230,13380,4,0
1302062,13380,5,1
1311347,13380,1,1
1340823,13380,1,1
1692583,13380,4,1
1823968,13380,4,1
1978001,13380,2,0
2033627,13380,7,1
2410317,13380,13,0
2547726,13380,4,1
2776746,13380,3,0
2806521,13380,12,1
2850341,13380,20,1
2963685,13380,17,1
2981595,13380,1,0
3062489,13380,8,1
158599,14858,5,0
1609553,14858,3,1
2012342,14858,4,1
3053691,14858,1,1
3320346,14858,2,1
3352496,14858,4,1
253680,41860,30,0
611888,41860,1,1
902848,41860,5,1
1899870,41860,6,0
2154140,41860,3,0
311469,45296,9,0
494593,45296,16,0
594551,45296,8,1
1571584,45296,8,1
1796111,45296,14,0
1864117,45296,9,0
2513821,45296,3,0
3121717,45296,15,0
1750117,12191,25,0
112026,35909,16,0
283002,35909,1,1
1057301,35909,17,1
1070775,35909,5,1
155239,6297,4,0
654157,6297,4,1
781039,6297,10,1
1256098,6297,11,1
1287453,6297,12,0
1845374,6297,1,1
2167534,6297,14,0
2217400,6297,5,1
2518975,6297,4,1
268916,11576,6,1
340489,11576,9,0
570293,11576,10,1
795507,11576,4,0
1207685,11576,4,1
1421353,11576,3,1
1485969,11576,4,0
2211382,11576,24,1
2409694,11576,1,1
2451154,11576,15,1
2319823,38395,11,0
155239,31236,6,0
1560150,31236,7,1
2634872,31236,20,1
3365152,31236,6,1
1282935,9766,20,0
2278517,9766,7,0
3393867,9766,26,1
24905,24952,8,0
450624,24952,3,0
1870293,24952,7,0
2204407,24952,14,1
2874165,2144,5,0
322430,8555,13,0
396174,8555,1,1
791445,8555,4,1
844728,8555,13,1
1510170,8555,15,0
2307717,8555,16,0
2335170,8555,4,1
2377385,8555,4,1
2574905,8555,2,1
2765974,8555,10,1
2991026,8555,5,0
979648,43234,4,1
1153996,43234,6,0
1882404,43234,2,0
2758086,43234,2,1
924325,16896,34,0
1481278,16896,4,1
2277955,16896,3,0
3063019,16896,8,1
6629,14633,9,1
77437,14633,10,1
170184,14633,4,0
830512,14633,6,1
884642,14633,29,0
957658,14633,8,0
1336837,14633,3,1
1418834,14633,8,0
1693087,14633,7,1
1981087,14633,8,1
2664106,14633,19,1
3231373,14633,2,1
3256282,14633,17,0
3347922,14633,27,1
207058,47610,9,0
2985288,47610,3,1
1267399,11452,3,0
1851057,11452,1,1
2699207,11452,8,1
1613564,47371,4,1
1613564,2524,5,1
2867946,2524,3,1
198286,19051,17,1
1459024,19051,10,1
1529109,19051,1,1
1604478,19051,5,1
2642182,19051,6,1
2987749,19051,16,0
3077711,19051,5,1
3121717,19051,14,1
3295037,19051,5,1
2722695,46747,9,1
91867,46692,4,0
164336,46692,3,1
367463,46692,3,1
585923,46692,1,0
865974,46692,4,1
902774,46692,19,0
922709,46692,2,1
977352,46692,9,1
1082592,46692,17,1
1869779,46692,22,1
2089187,46692,6,0
2304625,46692,10,1
2315768,46692,8,1
2765974,46692,11,1
3001793,46692,3,1
3254291,46692,3,1
1558985,18048,2,1
960232,33056,11,1
162062,19006,7,0
254146,19006,1,1
529614,19006,18,1
641163,19006,1,1
728920,19006,3,1
830512,19006,18,1
2100185,19006,10,0
2386060,19006,4,1
2606020,19006,5,1
2796758,19006,7,1
3038763,19006,2,1
3192728,19006,13,0
3351368,19006,4,1
122013,33647,4,1
167141,33647,1,1
286723,33647,23,1
492836,33647,10,1
1216712,33647,5,0
1852548,33647,7,0
2378307,33647,3,0
2574795,33647,8,1
2698706,33647,5,1
2747237,33647,9,1
3056562,33647,5,1
155239,45447,8,0
254146,45447,3,1
680931,45447,1,1
1092312,45447,4,0
1207200,45447,9,1
1820783,45447,8,0
2436669,45447,1,0
2664106,45447,26,0
2117370,46627,7,0
2801973,46627,5,1
1024830,26981,8,0
3009115,26981,11,1
3401695,39194,3,1
155239,5575,7,0
1005011,5575,6,1
2239677,5575,4,1
3275363,5575,13,1
3385068,5575,1,1
82865,19863,15,1
325658,19863,10,1
1596272,141,8,1
1605635,141,15,0
2958985,141,1,1
1008961,10172,1,1
2335170,10172,16,1
2847898,10172,2,1
112026,9743,17,0
585923,9743,5,0
2021005,39491,3,1
3009850,39491,3,1
46179,26351,34,1
1142671,26351,10,1
1381878,26351,18,0
2822601,26351,6,1
1055959,44219,21,0
1424273,44219,6,0
1500260,44219,5,1
2753713,44219,14,0
2343714,24241,2,1
